1739237846.6954596,location,0.00048351287841796875
1739237846.6959093,location,0.0004944801330566406
1739237846.696362,location,0.0004837512969970703
1739237847.6986501,location,0.0006225109100341797
1739237847.6987305,location,0.0006213188171386719
1739237847.698774,location,0.0006337165832519531
1739237848.6985178,location,0.0006053447723388672
1739237848.6985333,location,0.0006062984466552734
1739237848.698539,location,0.0006508827209472656
1739237848.409209,location,0.0006251335144042969
1739237848.4095914,location,0.0007164478302001953
1739237848.4096246,location,0.0007164478302001953
1739237849.4100697,location,0.0006320476531982422
1739237849.410081,location,0.0005788803100585938
1739237849.4101164,location,0.000579833984375
1739237850.4152946,location,0.0009441375732421875
1739237850.4154117,location,0.0011744499206542969
1739237850.4154122,location,0.000946044921875
1739237851.4138253,location,0.0005681514739990234
1739237851.4138834,location,0.0006501674652099609
1739237851.4139187,location,0.0005729198455810547
1739237852.4263034,location,0.0005931854248046875
1739237852.426303,location,0.0006635189056396484
1739237852.426333,location,0.00066375732421875
1739237853.4290748,location,0.0006499290466308594
1739237853.4294882,location,0.00064849853515625
1739237853.4295049,location,0.0007066726684570312
1739237854.4319878,location,0.0006191730499267578
1739237854.4320095,location,0.0007395744323730469
1739237854.4320095,location,0.0007395744323730469
1739237855.4326897,location,0.0006070137023925781
1739237855.4327455,location,0.0006043910980224609
1739237855.4327457,location,0.0006117820739746094
1739237856.436927,location,0.0011246204376220703
1739237856.4369419,location,0.0013682842254638672
1739237856.4369483,location,0.001356363296508789
1739237857.4342117,location,0.0006024837493896484
1739237857.4343534,location,0.0006010532379150391
1739237857.4343708,location,0.0006010532379150391
1739237858.4402816,location,0.0005738735198974609
1739237858.4403064,location,0.0005738735198974609
1739237858.4403472,location,0.0005738735198974609
1739237859.4405844,location,0.0005257129669189453
1739237859.4408555,location,0.0006067752838134766
1739237859.4408631,location,0.0006067752838134766
1739237860.4453747,location,0.0005700588226318359
1739237860.4453745,location,0.0006098747253417969
1739237860.445449,location,0.0006098747253417969
1739237861.4535108,location,0.0006024837493896484
1739237861.4535272,location,0.0005218982696533203
1739237861.4537735,location,0.00060272216796875
1739237862.4536214,location,0.0005278587341308594
1739237862.453623,location,0.0004780292510986328
1739237862.4536235,location,0.0004742145538330078
1739237863.4542487,location,0.0005483627319335938
1739237863.454292,location,0.0005922317504882812
1739237863.454292,location,0.0005476474761962891
1739237864.4610178,location,0.0006155967712402344
1739237864.4612684,location,0.0006318092346191406
1739237864.4613583,location,0.0006155967712402344
1739237865.4675126,location,0.0006680488586425781
1739237865.4675164,location,0.0006754398345947266
1739237865.4675307,location,0.0006680488586425781
1739237866.4741964,location,0.0006244182586669922
1739237866.474205,location,0.0006287097930908203
1739237866.4742377,location,0.0006287097930908203
1739237867.4762435,location,0.0006291866302490234
1739237867.4762568,location,0.0006289482116699219
1739237867.4763865,location,0.000637054443359375
1739237868.4792364,location,0.0007944107055664062
1739237868.4792364,location,0.0008420944213867188
1739237868.4793565,location,0.0007944107055664062
1739237869.4808002,location,0.0007627010345458984
1739237869.480802,location,0.0006844997406005859
1739237869.4809058,location,0.000713348388671875
1739237870.4861097,location,0.0005650520324707031
1739237870.4862158,location,0.0005698204040527344
1739237870.486324,location,0.0005664825439453125
1739237871.4870267,location,0.0006015300750732422
1739237871.4870586,location,0.0005996227264404297
1739237871.4870994,location,0.0006327629089355469
1739237872.4881456,location,0.0006361007690429688
1739237872.4882107,location,0.0006361007690429688
1739237872.4882107,location,0.0006616115570068359
1739237873.491624,location,0.000553131103515625
1739237873.4916325,location,0.0007007122039794922
1739237873.491857,location,0.0005533695220947266
1739237874.4950645,location,0.0007612705230712891
1739237874.4955943,location,0.0008683204650878906
1739237874.4956298,location,0.0008702278137207031
1739237875.4970012,location,0.0006880760192871094
1739237875.4970238,location,0.0006878376007080078
1739237875.4970737,location,0.0007002353668212891
1739237876.4987757,location,0.0006403923034667969
1739237876.4988463,location,0.0006973743438720703
1739237876.498859,location,0.0006406307220458984
1739237877.4997487,location,0.0006930828094482422
1739237877.5003572,location,0.0006899833679199219
1739237877.5006723,location,0.0007448196411132812
1739237878.500507,location,0.0006811618804931641
1739237878.5005453,location,0.0006761550903320312
1739237878.5005455,location,0.0006761550903320312
1739237879.5003023,location,0.0005562305450439453
1739237879.5004349,location,0.0005602836608886719
1739237879.500825,location,0.0005602836608886719
1739237879.221315,location,0.000545501708984375
1739237879.221312,location,0.000545501708984375
1739237879.2213533,location,0.0005502700805664062
1739237880.2260919,location,0.0006108283996582031
1739237880.226103,location,0.0006604194641113281
1739237880.226137,location,0.0006597042083740234
1739237881.2259862,location,0.0005514621734619141
1739237881.2259862,location,0.0005514621734619141
1739237881.2260108,location,0.0005965232849121094
1739237882.2270277,location,0.0006988048553466797
1739237882.2270477,location,0.0007047653198242188
1739237882.2270732,location,0.0007047653198242188
1739237883.2280395,location,0.0005459785461425781
1739237883.228053,location,0.0005137920379638672
